,id,Recipient (video or comment),comment
2535,UgyUGMN5ujJ4Y9t6cFx4AaABAg,Z688lRoDMhU,Mais ducoup c’est quoi un mythe je comprends pas ?
2536,Ugzm0A6blwBd6WxJymJ4AaABAg,Z688lRoDMhU,J'ai un examen sur ça demain on vas bien voir si j'ai une bonne note  emoji_grinning_face_with_sweat  emoji_face_with_tears_of_joy 
2537,UgyFGlOtCKtc9nMFXpp4AaABAg,Z688lRoDMhU,"Ça me fait penser à Madara et Hashirama. Ils ont fondé un village ensemble, et Madara a voulu détruire le village, et Hashirama a dû tuer Madara.PS : les fans de Naruto me comprendront"
2538,Ugw1IiieoDm_j97VFQt4AaABAg,Z688lRoDMhU,C'est moi où on dirait la voix de Paul Mirabel ?  emoji_face_with_tears_of_joy 
2539,Ugx-xxYXv6KYAl0oDdR4AaABAg,Z688lRoDMhU,Je sui Gémeaux
2540,UgwlCqWOGNG8a1I-17R4AaABAg,Z688lRoDMhU,vieille cité toujours vivante malgré la politique
2541,Ugzy_UtEcBmI_bBlIcV4AaABAg,Z688lRoDMhU,"je suis trop nul, j'ai fait le tour d'internet sur Rome entre mythe et histoire, je comprend toujours rien... j'y arriverait jamais..."
2542,Ugyk4e6MntxyB421Ezl4AaABAg,Z688lRoDMhU,je fait sa en court fondation de Rome
2543,UgzLRszwdg3gjQPT3AN4AaABAg,Z688lRoDMhU,"Contenu très instructif pour les révisions, la curiosité merci beaucoup cela m'aide pour mon évolution de demain emoji_slightly_smiling_face  emoji_thumbs_up "
2544,UgzuaE-O3W68EHAbEyR4AaABAg,Z688lRoDMhU,demain jai un controle sa vas me sauver
2545,UgzuaE-O3W68EHAbEyR4AaABAg.9NZrpMOx5sN9NjS1-ibBJg,UgzuaE-O3W68EHAbEyR4AaABAg,@nico-91-10ᵒᵍ jsp je suis a albert camus je vais pas dire la vile
2546,UgzuaE-O3W68EHAbEyR4AaABAg.9NZrpMOx5sN9N_U-p9QKIE,UgzuaE-O3W68EHAbEyR4AaABAg,Ptdr t pas dans mon college toi ? ( et moi aussi )
2547,Ugww9akba2qlgnq_N5F4AaABAg,Z688lRoDMhU,T'es la pablo ?
2548,UgxfVwahxyAozA7ENzt4AaABAg,Z688lRoDMhU,trés bonne video @La Minute d'Histoire et Mythologie
2549,UgyuwYK6NA0OLZbmCvB4AaABAg,Z688lRoDMhU,J'ai pas tout compris moi
2550,UgyPo_j4WFOwcqd0ZT94AaABAg,Z688lRoDMhU,Merci à ma prof de m'avoir dis de regarder cette video
2551,UgzzMILd5Lv0yd_VOCp4AaABAg,Z688lRoDMhU,Moi je connais l'histoire comme ça : le roi ordonné de tuer les deux jumeaux mais le servant eu pitié de oui ducoup il les abandonna dans un fleuve dans un panier et ensuite la Louve les ai entendue
2552,UgyL3cZ5jfcYUHJnnkx4AaABAg,Z688lRoDMhU,Ma prof m’a donné sa
2553,Ugw2lnqJnRtOfLgyV8N4AaABAg,Z688lRoDMhU,qui est la pour les devoirs  emoji_face_with_rolling_eyes  emoji_face_with_rolling_eyes 
2554,UgzIPfALD0_rhMvrRsx4AaABAg,Z688lRoDMhU,Moi aussi c ma prof qui nous a donné un devoir
2555,Ugwd3bZeOr4C8aO32v94AaABAg,Z688lRoDMhU,J'aime
2556,Ugwd3bZeOr4C8aO32v94AaABAg.9Mg5YGjK2On9Mg5gZy5pJI,Ugwd3bZeOr4C8aO32v94AaABAg,C'est normal qu'il doit avoir un roi et pas deux
2557,UgxefojlF30k9Y0ylr94AaABAg,Z688lRoDMhU,Merci je dois faire une bd dessus et ça m'a aider pour la fin x)
2558,UgxefojlF30k9Y0ylr94AaABAg.9Masgwe1WNz9Mv2Wc3U3oh,UgxefojlF30k9Y0ylr94AaABAg,@Tétinette479 ok
2559,UgxefojlF30k9Y0ylr94AaABAg.9Masgwe1WNz9MqW6H9lF6I,UgxefojlF30k9Y0ylr94AaABAg,@Snakaloks  moi aussi je suis en 6ème x)
2560,UgxefojlF30k9Y0ylr94AaABAg.9Masgwe1WNz9Mq8mt9-j8G,UgxefojlF30k9Y0ylr94AaABAg,c pas simple t en quel classe moi 6em
2561,UgyjQ-_zdKiDE3gkai54AaABAg,Z688lRoDMhU,merci a ma prof de m’avoir conseillé cette video
2562,Ugx6TokWhQQTdNfl3RV4AaABAg,Z688lRoDMhU,altore pommesore pommmmmes
2563,UgxS4X4wAKN0maW1jXR4AaABAg,Z688lRoDMhU,moi aussi
2564,UgxpZJIepzkH1IV-cu54AaABAg,Z688lRoDMhU,ma prof ma donner se devoir
2565,UgyRfdczxY5-ZR9nzJB4AaABAg,Z688lRoDMhU,pendant la vidéo : la monétisation en sueur
2566,Ugw2E91oofHHr5ovVYh4AaABAg,Z688lRoDMhU,"salut salut les 6C si vous me voyez écrivez votre prénom, que vous soyez de ma classe ou pas, tant que vous êtes des 6èmes et que vous êtes des C, moi ça me va!!"
2567,Ugw2E91oofHHr5ovVYh4AaABAg.9LskcHtNMS89LskengGrCV,Ugw2E91oofHHr5ovVYh4AaABAg,Célian
2568,UgzES3F4zUuJgmtcRYF4AaABAg,Z688lRoDMhU,moi aussi il m'a donne  comme devoi de regarder cette video
2569,UgyWvGn-fi6tq3-04rh4AaABAg,Z688lRoDMhU,Qui sont en 6D ici? emoji_face_with_tears_of_joy 
2570,UgyWvGn-fi6tq3-04rh4AaABAg.9LpTjUbjICi9MdCOjBlYtJ,UgyWvGn-fi6tq3-04rh4AaABAg,6D les boss  emoji_rolling_on_the_floor_laughing 
2571,UgyWvGn-fi6tq3-04rh4AaABAg.9LpTjUbjICi9MdCM-LbRZa,UgyWvGn-fi6tq3-04rh4AaABAg,Moi
2572,UgyWvGn-fi6tq3-04rh4AaABAg.9LpTjUbjICi9LsSU6qOCQ7,UgyWvGn-fi6tq3-04rh4AaABAg,Moi
2573,Ugx6T0mzAix2J-edZgl4AaABAg,Z688lRoDMhU,Nan moi c'est une eval  emoji_face_with_steam_from_nose  emoji_beaming_face_with_smiling_eyes  emoji_pleading_face  emoji_loudly_crying_face  emoji_grinning_face_with_sweat 
2574,UgwbFvzG8rZSQcJyU-94AaABAg,Z688lRoDMhU,Pareil
2575,Ugw4fSDGsj1hfYf2OGB4AaABAg,Z688lRoDMhU,qui est au collège de castries 64
2576,Ugx-NLaByHRKOjDBa0x4AaABAg,Z688lRoDMhU,pareil c trop nul
2577,Ugx-NLaByHRKOjDBa0x4AaABAg.9LC5PiwECTi9LpGr_Wabm4,Ugx-NLaByHRKOjDBa0x4AaABAg,ta gueule
2578,UgwhEPkPU7_d6b4U1LF4AaABAg,Z688lRoDMhU,Ma prof me l’a donné pour un devoir  emoji_face_with_rolling_eyes 
2579,UgwhEPkPU7_d6b4U1LF4AaABAg.9L0_xQU-x1X9Mb84TH51Si,UgwhEPkPU7_d6b4U1LF4AaABAg,@Shanice Lemaitrebah cv c facile de te taire
2580,UgwAf5sE_zT_TaUsF7x4AaABAg,Z688lRoDMhU,Yo ya des abar ici?
2581,UgxBNVY8dOiXeSpNfYt4AaABAg,Z688lRoDMhU,Boz kurt  emoji_wolf Asena Türk mitolojisi  emoji_Turkey  kurt  emoji_wolf  süt verdi  emoji_eagle   emoji_cut_of_meat  et verdi  ve Çin yıllıkları
2582,UgylS2Ehx53UKyHqBE94AaABAg,Z688lRoDMhU,On est tous dans le même bateau mais par contre les images et ce que tu 0resente m'a prof a dit que ce n'est pas fidèle à la vrai histoire
2583,UgzR7ZlmPp0tmnKjfGN4AaABAg,Z688lRoDMhU,Ptn pareil
2584,UgxR6jZxJTJxpNd4Umt4AaABAg,Z688lRoDMhU,Trop bien expliqué merci beaucoup   emoji_thumbs_up  emoji_folded_hands  emoji_grinning_face_with_big_eyes 
2585,UgxdL8n8kXrQH693gj14AaABAg,Z688lRoDMhU,Le récit des Jumeaux flottant sur le Tibre échappant à la noyade rappel étrangement le récit de Moïse dont le berceau flottant sur le fleuve du Nil pour échapper à la mort par les gardes du Pharaon.
2586,UgxdL8n8kXrQH693gj14AaABAg.9Kh6q85qzTJ9jIbG2Ma8yd,UgxdL8n8kXrQH693gj14AaABAg,Sauf que la bible c’est après
2587,UgxdL8n8kXrQH693gj14AaABAg.9Kh6q85qzTJ9Mh67lHBbbq,UgxdL8n8kXrQH693gj14AaABAg,Grv
2588,UgzUVq7xZVCL6xT2zld4AaABAg,Z688lRoDMhU,Ma prof m’a demandé de regarder sa pour ecrire le myth  emoji_skull 
2589,UgxhS7FX3B-xe5_h9Sx4AaABAg,Z688lRoDMhU,svp que symbolise la louve ? Pourquoi c'est une louve qui les as recueillis ?
2590,Ugxmhk-W5-jTtjcAxZ14AaABAg,Z688lRoDMhU,Mme pluie ce truc c est claque au sousaul mdr
2591,UgydKBQLT5f2EBg7VWl4AaABAg,Z688lRoDMhU,NON Romulus n'a pas tué son frère juste parce qu'il n'était pas d'accord de ce que son frère dis c'est parce que il ne voulais pas que son frère soit l'empire romain ou un truc du genre  emoji_anger_symbol 
2592,UgwgaMy6ytbtbtbGJUN4AaABAg,Z688lRoDMhU,Je rigole elle est  emoji_star-struck  bien  emoji_star-struck 
2593,UgygA4IrwKHbBJcyEVF4AaABAg,Z688lRoDMhU,Pete emoji_middle_finger_medium-dark_skin_tone  emoji_middle_finger_medium-dark_skin_tone  emoji_middle_finger_medium-dark_skin_tone  emoji_middle_finger_medium-dark_skin_tone  emoji_middle_finger_medium-dark_skin_tone 
2594,UgygA4IrwKHbBJcyEVF4AaABAg.9JW4SXY-XaH9LsThmx5cwQ,UgygA4IrwKHbBJcyEVF4AaABAg,Grave
2595,UgygA4IrwKHbBJcyEVF4AaABAg.9JW4SXY-XaH9LpGuACCWvI,UgygA4IrwKHbBJcyEVF4AaABAg,tout comme ton nom et ton prenom
2596,UgyvV_BDPfjHwt2Y10Z4AaABAg,Z688lRoDMhU,Pareil
2597,Ugxh4raBrlEwe2UgRSB4AaABAg,Z688lRoDMhU,Parfait
2598,UgzKdnAs5Q5PvfF0Wm54AaABAg,Z688lRoDMhU,C’est aussi pour ça que l’équipe de foot de Rome (AS Roma) est aussi respectée en Italie ! Car il porte l’insigne de Rome ! J’adore cette histoire
2599,UgzKdnAs5Q5PvfF0Wm54AaABAg.9J1_Fse7R399fii5qdMRGX,UgzKdnAs5Q5PvfF0Wm54AaABAg,@M.A tu m as a pris un mot XD ( par contre pk tu regardes ça alors que ta photo de profil c est un sharingan)
2600,UgzKdnAs5Q5PvfF0Wm54AaABAg.9J1_Fse7R399YyPL1GlG23,UgzKdnAs5Q5PvfF0Wm54AaABAg,On a trouvé le supporter de l'assosiazone mdr
2601,UgzKdnAs5Q5PvfF0Wm54AaABAg.9J1_Fse7R399LqtGumQTdP,UgzKdnAs5Q5PvfF0Wm54AaABAg,@Hugo cazzo
2602,UgzKdnAs5Q5PvfF0Wm54AaABAg.9J1_Fse7R399LoA7yXJI04,UgzKdnAs5Q5PvfF0Wm54AaABAg,Personne la respecte mdrrr c'est une des pires équipes
2603,UgzKdnAs5Q5PvfF0Wm54AaABAg.9J1_Fse7R399L9UDNbZpdf,UgzKdnAs5Q5PvfF0Wm54AaABAg,Oui l'AS Roma
2604,Ugw9g9V7-w0NtH-1PRV4AaABAg,Z688lRoDMhU,C'est grâce à ma prof que j'ai connu leur histoire  emoji_red_heart  emoji_red_heart  emoji_red_heart  emoji_red_heart  emoji_red_heart  emoji_red_heart  emoji_red_heart  emoji_red_heart  emoji_red_heart 
2605,UgymD56NDGTmkmAvjiJ4AaABAg,Z688lRoDMhU,Très belle vidéo mais c'est horrible qu'il est du tué son frère jumeau c'est trop triste  emoji_loudly_crying_face  emoji_loudly_crying_face  emoji_loudly_crying_face  emoji_loudly_crying_face  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit 
2606,UgzY6nrOSIuFZf-Dnfp4AaABAg,Z688lRoDMhU,Merci c est sympas y a un film de remus et romulus mais ce dernier ( film) ne respecte pas la mythologie
2607,Ugx8IJB6nhV0WTa2YYJ4AaABAg,Z688lRoDMhU,"Il a pas tué Remus par colère, il l'a tué car il a franchis le Pomerium, l'enceinte sacré ce qui à rendu Remus maudit aux yeux des dieux et Romulus n'avais pas d'autres choix que de le tuer car son frère était devenu ""Sacer"" (maudit). C'était une très bonne vidéo sinon, j'apprécie beaucoup le travail ^^"
2608,Ugx8IJB6nhV0WTa2YYJ4AaABAg.9I7j0KaqWBg9jIcP9OcFcv,Ugx8IJB6nhV0WTa2YYJ4AaABAg,@Empire Ragnar études d'histoires.
2609,Ugx8IJB6nhV0WTa2YYJ4AaABAg.9I7j0KaqWBg9jIbawPHrcC,Ugx8IJB6nhV0WTa2YYJ4AaABAg,D’où tu sors cette info ?
2610,UgwG5L3Dp1Qnnka8MzV4AaABAg,Z688lRoDMhU,Ma prof aussi m'a donné la  vidéo à regarder pour fair un devoir maison  emoji_face_with_rolling_eyes  emoji_face_with_rolling_eyes  emoji_face_with_tears_of_joy 
2611,UgwG5L3Dp1Qnnka8MzV4AaABAg.9Hqfn0khUOL9al0RxFIw2k,UgwG5L3Dp1Qnnka8MzV4AaABAg,On est tous la eft  emoji_face_with_tears_of_joy 
2612,UgwG5L3Dp1Qnnka8MzV4AaABAg.9Hqfn0khUOL9NHE94PV5VF,UgwG5L3Dp1Qnnka8MzV4AaABAg,Wesh moi aussi lol
2613,UgwG5L3Dp1Qnnka8MzV4AaABAg.9Hqfn0khUOL9MypYLLhFXS,UgwG5L3Dp1Qnnka8MzV4AaABAg,Jdoit trouver c quoi leur origine tu peut m aider ??
2614,UgwG5L3Dp1Qnnka8MzV4AaABAg.9Hqfn0khUOL9MypWTSWTD_,UgwG5L3Dp1Qnnka8MzV4AaABAg,Pareil
2615,UgwG5L3Dp1Qnnka8MzV4AaABAg.9Hqfn0khUOL9LJsNZuNdoW,UgwG5L3Dp1Qnnka8MzV4AaABAg,Mdr la meme
2616,UgwG5L3Dp1Qnnka8MzV4AaABAg.9Hqfn0khUOL9KxGE23Fn2u,UgwG5L3Dp1Qnnka8MzV4AaABAg,Pareil
2617,UgwG5L3Dp1Qnnka8MzV4AaABAg.9Hqfn0khUOL9Kk-y3fg47A,UgwG5L3Dp1Qnnka8MzV4AaABAg,Mdr
2618,Ugz8N3RUokQxTI-nHO94AaABAg,Z688lRoDMhU,Merci a toi mon cochon
2619,UgwWbNGZLwcRZc1I5eJ4AaABAg,Z688lRoDMhU,"askip la louve en fait c'était une prostituée, un truc en rapport avec le mot en latin"
2620,UgwWbNGZLwcRZc1I5eJ4AaABAg.9H5pHrGYBrq9LpHEo03PYq,UgwWbNGZLwcRZc1I5eJ4AaABAg,moi aussi jen ai entendu parler
2621,Ugw3MzQfdWcJCPLd_El4AaABAg,Z688lRoDMhU,Même pas un petit regret d'avoir planté son frère? Parce que ma femme me dit souvent que je suis rancunier et vite vexé mais là Romulus me bat à plate couture :s
2622,Ugxz_YCH2x3-vbmZeKZ4AaABAg,Z688lRoDMhU,Jai in devoir pour demain sur romulus et remus et je regarde votre vid
2623,UgyibKEU4s_dmRNo8z94AaABAg,Z688lRoDMhU,Et dire que ma prof d'histoire nous a envoyé l'une de vos vidéos !!
2624,UgzgHSEnYRDlkwu3D3B4AaABAg,Z688lRoDMhU,Merci beaucoup !J'ai une évaluation de latin dans pas si longtemps que ça et ta vidéo va bien m'aider à apprendre (｡•̀ᴗ-)✧
2625,UgxiXwJCSq33iItg8EN4AaABAg,Z688lRoDMhU,Ouais moi aussi
2626,UgxXSzZvepZ7f8Jq2et4AaABAg,Z688lRoDMhU,1c
2627,UgyvBGPA1jKTDp6KJuh4AaABAg,Z688lRoDMhU,tu ma fait apprendre mon cours en deux seconde continue comme sa
2628,Ugz8fk0Y9NefYVEmJhZ4AaABAg,Z688lRoDMhU,Mon prof me donne en devoir tes video
2629,UgzpPrXiGJNhTtsNV1l4AaABAg,Z688lRoDMhU,Tu n’a pas cité cette louve dans ta vie des loups
2630,Ugz07lbWCIehU3d61Up4AaABAg,Z688lRoDMhU,Le vrai titre est « Le fondateur de Rome » où la Fondation de Rome puisque Remus n’a pas fondé Rome
2631,UgzswF__fLwBJLB8RLd4AaABAg,Z688lRoDMhU,"tu raconte mal la fin, tous connaissent, romulus traca une ligne sur un vaste périmetre en disant que cette ligne formerai la future enceinte de la ville, mais remus qui prenait en compte le temps de construction de l'enceinte, voulut d'abord construire les maisons , lieu de penser en premier a la protection, il pensa a se loger en gros, mais  romulus lui ordonna de ne pas franchir la ligne tant que la muraille ne serait pas achevé, alors pour se moquer de son avertissement il franchissat la ligne, et romulus le tua, pour tout dire il l'avait quand meme prévenu xd"
2632,UgxVUuPMrtXfVbKeETV4AaABAg,Z688lRoDMhU,moi aussi
2633,UgwulkVEHirmkU2d2XF4AaABAg,Z688lRoDMhU,Cela n'a pas inspiré JK Roling pour Le professeur Rémus Lupin et Sirius Black ?
2634,Ugwtc959GJRiAmj35kt4AaABAg,Z688lRoDMhU,mon prof   donne  le devoir  de regarder cette  flime
2635,Ugwtc959GJRiAmj35kt4AaABAg.9CU8EDSAiEg9LpHASycc56,Ugwtc959GJRiAmj35kt4AaABAg,ce film* et moi aussi
2636,Ugy1OC4GhxypICiMms14AaABAg,Z688lRoDMhU,4:16 Roi Clotaire 1er
2637,UgwvGYtjmRcgStKLHKB4AaABAg,Z688lRoDMhU,c super
2638,UgwvGYtjmRcgStKLHKB4AaABAg.9AK4hAbbFYW9BYRPF9XoZx,UgwvGYtjmRcgStKLHKB4AaABAg,4:16 Roi Clotaire 1er
2639,UgwrdUc8sBCMxR3bs5l4AaABAg,Z688lRoDMhU,moi aussi ma prof m'a donner sa
2640,UgwarvQImpsaIFvdeWJ4AaABAg,Z688lRoDMhU,Super vidéo
2641,UgytnD4j9UJDQhzFKll4AaABAg,Z688lRoDMhU,Merci  beaucoup
2642,UgzsI337qFaFeI_RfFN4AaABAg,Z688lRoDMhU,nul cet vidéo nul la plus nul vidéo que j'ai vu 35 ans de ma vie
2643,UgzsI337qFaFeI_RfFN4AaABAg.99nx0K0r4oi9BfOQhdh41U,UgzsI337qFaFeI_RfFN4AaABAg,"c'est une vidéo qui parle des origines de Rome et de la civilisation romaine. si l'Histoire européenne ne t'interrese pas,ne regarde pas.pourquoi tu trouve que la vidéo est nul? parce que ce n'est pas une vidéo débile? tu n'aime pas apprendre des choses?"
2644,UgxrHABsC25WgXZSw8F4AaABAg,Z688lRoDMhU,franchement*
2645,UgxTI56-8F_rgyJLvQl4AaABAg,Z688lRoDMhU,ranchement mrc tu me sauve
2646,UgxF78cMCcbAIF7OjOJ4AaABAg,Z688lRoDMhU,À croire que touts les profes se sont donner rendez-vous pour nous donner cette video a regarder !!!!!!Like si tu est d'accord !!!!!!
2647,UgyZ5pSU-gTLg4s9rXh4AaABAg,Z688lRoDMhU,ici a cause de ma prof ptdr rien ecouté lol
2648,Ugz44kBDXv9NenobBhV4AaABAg,Z688lRoDMhU,Merci Ça m’a beaucoup aidé pour mon français
2649,UgxG7AtyOoZGb7G-RXB4AaABAg,Z688lRoDMhU,moi au ssi
2650,UgxBKL7P4P3EkpYThVV4AaABAg,Z688lRoDMhU,Thank you verry mush
2651,UgzXjGCAHdZ5-fCCgM14AaABAg,Z688lRoDMhU,le début  il est lon est très ennuieur on m a demender de regarder une video sur la fondation de Rome mais je n aurais j amais du regarder la votre de video car elle est ennuieuse
2652,UgzUxKXg46cHBZ3eIuZ4AaABAg,Z688lRoDMhU,gg
2653,UgyHlteqRyCfxEM3nX94AaABAg,Z688lRoDMhU,cette vidéo en devoir pour le confinement xD
2654,UgyHlteqRyCfxEM3nX94AaABAg.98WCv4YFsUO99RLpxmoVF1,UgyHlteqRyCfxEM3nX94AaABAg,Troooooop emoji_grinning_face_with_smiling_eyes  emoji_grinning_face_with_smiling_eyes  emoji_grinning_face_with_smiling_eyes  emoji_grinning_face_with_smiling_eyes  emoji_grinning_face_with_smiling_eyes  emoji_grinning_face_with_smiling_eyes 
2655,Ugzj8JCQXUb_d0qEbop4AaABAg,Z688lRoDMhU,Vidéo très intéressante ! Cela m'a pu aidé à effectuer mon devoir sur les mythes dont j'ai choisi les deux jumeaux
2656,Ugw2Azw56WNMFg-drQd4AaABAg,Z688lRoDMhU,Salut je suis désolé mais tu as  seulement de mythe c est quoi le vrais histoire
2657,Ugw2Azw56WNMFg-drQd4AaABAg.98OQFdB-ZG59LsTV-ooQtd,Ugw2Azw56WNMFg-drQd4AaABAg,Y en n a pas
2658,UgwavjyGyu4cMMBqKCx4AaABAg,Z688lRoDMhU,Time saint martin on est ou c' est loic
2659,Ugx-rbJrgxDse81iWO94AaABAg,Z688lRoDMhU,pareil
2660,Ugwcvzm8HfolsUwl1Fd4AaABAg,Z688lRoDMhU,Ya des gens de ma classe ici
2661,Ugwcvzm8HfolsUwl1Fd4AaABAg.98ElTU4gr_198EnywOH_2U,Ugwcvzm8HfolsUwl1Fd4AaABAg,moi
2662,UgwEbrKWT8H089Ar5-N4AaABAg,Z688lRoDMhU,j'aime ton voix. Je suis pas le meilleur avec la francais. Mais c'est facile de comprendre
2663,UgwEbrKWT8H089Ar5-N4AaABAg.98DBRmdWSFp9NHDhOdjpJd,UgwEbrKWT8H089Ar5-N4AaABAg,Tu as de la chance xar moi je n'ai pas compris emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy 
2664,UgxmvbEU5cIdJ-zPGeV4AaABAg,Z688lRoDMhU,TB
2665,UgxE-sW0gAGkCSu9mgB4AaABAg,Z688lRoDMhU,cool ta video mec merci super intéressant c trop cool l'histoire et la mythologie
2666,Ugzlf-tQ6vRhaeU6skV4AaABAg,Z688lRoDMhU,Moi aussi c'est ma prof de latin
2667,UgzLSW9a2CUe-99i_WB4AaABAg,Z688lRoDMhU,bonjour
2668,Ugyp_ZHyaTCUR2iI3Wl4AaABAg,Z688lRoDMhU,mrc j'ai eu un 20/20 gras a toi
2669,Ugz5HmoTgmN3YQOLvSN4AaABAg,Z688lRoDMhU,Allô
2670,UgyDrXRaEED39TwGHVN4AaABAg,Z688lRoDMhU,mon prof me donne cette vidéo pour aprendre Rome
2671,Ugzf3b21YzTSPKW2VJ14AaABAg,Z688lRoDMhU,i like banana
2672,Ugzf3b21YzTSPKW2VJ14AaABAg.9792i_8xget9LsS35KP0D6,Ugzf3b21YzTSPKW2VJ14AaABAg,Lol
2673,Ugx7Do4-oIpg-OMx_YR4AaABAg,Z688lRoDMhU,mon prof me donne ca en devoir
2674,UgwaiuyUyaYDmrvtWX54AaABAg,Z688lRoDMhU,J’adore tes vidéos emoji_smiling_cat_with_heart-eyes 
2675,UgwaiuyUyaYDmrvtWX54AaABAg.96sGkZQvRm796x4_SxSkbD,UgwaiuyUyaYDmrvtWX54AaABAg,T'es en quelle classe
2676,UgyvUP4PUQpa-8Xff694AaABAg,Z688lRoDMhU,pendant le corona qui est la de ça prof d'histoire ?
2677,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9hvvDGbWApl,UgyvUP4PUQpa-8Xff694AaABAg,Nn latin  emoji_raised_hand_light_skin_tone 
2678,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9giy9X5NvIu,UgyvUP4PUQpa-8Xff694AaABAg,Moi PTDR mais pas pendant le corona
2679,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9bLIMTmnr6E,UgyvUP4PUQpa-8Xff694AaABAg,Pas moi  emoji_face_with_tears_of_joy 
2680,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9awVPPPGduy,UgyvUP4PUQpa-8Xff694AaABAg,De fou mon gars haha tu dis trop de vérité j'ai juré sur ma mère la pute
2681,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9_iC6C7__QD,UgyvUP4PUQpa-8Xff694AaABAg,Moi
2682,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9ZZL7sPNG5J,UgyvUP4PUQpa-8Xff694AaABAg,Oui tus se qui sont avec moi levée la main  emoji_raised_back_of_hand 
2683,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9Y9AFCzARnT,UgyvUP4PUQpa-8Xff694AaABAg,Moi
2684,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9XYPaIl2Zew,UgyvUP4PUQpa-8Xff694AaABAg,Prof de Latin pour ma part
2685,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9VrUdfW6fKS,UgyvUP4PUQpa-8Xff694AaABAg,Moi emoji_face_with_tears_of_joy 
2686,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9S-bHiay9N0,UgyvUP4PUQpa-8Xff694AaABAg,Je suis la de la prof de latin lol
2687,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9Nqy52-v7w1,UgyvUP4PUQpa-8Xff694AaABAg,Moi  emoji_face_with_tears_of_joy  emoji_loudly_crying_face 
2688,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9NjCvCqOm2y,UgyvUP4PUQpa-8Xff694AaABAg,Moi
2689,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9My16Pyrmke,UgyvUP4PUQpa-8Xff694AaABAg,@Rémi Potter la meme
2690,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9MtNSIKE3KJ,UgyvUP4PUQpa-8Xff694AaABAg,Moi
2691,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9Mt7a00T7j1,UgyvUP4PUQpa-8Xff694AaABAg,Prof d’histoire  emoji_loudly_crying_face 
2692,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9MiQIb1PmSv,UgyvUP4PUQpa-8Xff694AaABAg,Prof de latin  emoji_loudly_crying_face 
2693,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9Man6GfwS1H,UgyvUP4PUQpa-8Xff694AaABAg,Moi  emoji_loudly_crying_face 
2694,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9MaH_ecSdPM,UgyvUP4PUQpa-8Xff694AaABAg,YouTube
2695,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF9LntSTG_7qX,UgyvUP4PUQpa-8Xff694AaABAg,moi jpp
2696,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF99ydPKKSSIS,UgyvUP4PUQpa-8Xff694AaABAg,Moi
2697,UgyvUP4PUQpa-8Xff694AaABAg.96sDzqLx-qF97yXw-smxpW,UgyvUP4PUQpa-8Xff694AaABAg,Moi
2698,UgwcveA2QIS1KeERA5Z4AaABAg,Z688lRoDMhU,"Merci, cette vidéo fait un excellent complément au cours d'histoire des 6ème sur la fondation de Rome !"
2699,UgwcveA2QIS1KeERA5Z4AaABAg.96paYcMmbPi9Y9AO3q5Qg6,UgwcveA2QIS1KeERA5Z4AaABAg,Tu aose faire soufrir des pauvres 6e
2700,UgwcveA2QIS1KeERA5Z4AaABAg.96paYcMmbPi99iPcdXORXT,UgwcveA2QIS1KeERA5Z4AaABAg,Oui
2701,UgwcveA2QIS1KeERA5Z4AaABAg.96paYcMmbPi99RLTCGRP_4,UgwcveA2QIS1KeERA5Z4AaABAg,Trop réson
2702,UgwcveA2QIS1KeERA5Z4AaABAg.96paYcMmbPi98EbU-bbWA8,UgwcveA2QIS1KeERA5Z4AaABAg,Naori Kyokosama pareille  emoji_thumbs_up 
2703,UgwkmaZBP10kZjW7iBF4AaABAg,Z688lRoDMhU,Bjr merci
2704,UgwW7gsdf3EXDKY9vJl4AaABAg,Z688lRoDMhU,trop bien !!!!!!!!!
